vdjbase_name,airr_file,airr_repertoire_id
P1_I40_S1,P1_PRJEB26509.json,40_PRJEB26509_IGL
P1_I41_S1,P1_PRJEB26509.json,41_PRJEB26509_IGL
P1_I42_S1,P1_PRJEB26509.json,42_PRJEB26509_IGL
P1_I43_S1,P1_PRJEB26509.json,43_PRJEB26509_IGL
P1_I44_S1,P1_PRJEB26509.json,44_PRJEB26509_IGL
P1_I45_S1,P1_PRJEB26509.json,45_PRJEB26509_IGL
P1_I46_S1,P1_PRJEB26509.json,46_PRJEB26509_IGL
P1_I47_S1,P1_PRJEB26509.json,47_PRJEB26509_IGL
P1_I48_S1,P1_PRJEB26509.json,48_PRJEB26509_IGL
P1_I49_S1,P1_PRJEB26509.json,49_PRJEB26509_IGL
P1_I4_S1,P1_PRJEB26509.json,4_PRJEB26509_IGL
P1_I50_S1,P1_PRJEB26509.json,50_PRJEB26509_IGL
P1_I51_S1,P1_PRJEB26509.json,51_PRJEB26509_IGL
P1_I52_S1,P1_PRJEB26509.json,52_PRJEB26509_IGL
P1_I53_S1,P1_PRJEB26509.json,53_PRJEB26509_IGL
P1_I54_S1,P1_PRJEB26509.json,54_PRJEB26509_IGL
P1_I55_S1,P1_PRJEB26509.json,55_PRJEB26509_IGL
P1_I56_S1,P1_PRJEB26509.json,56_PRJEB26509_IGL
P1_I57_S1,P1_PRJEB26509.json,57_PRJEB26509_IGL
P1_I58_S1,P1_PRJEB26509.json,58_PRJEB26509_IGL
P1_I59_S1,P1_PRJEB26509.json,59_PRJEB26509_IGL
P1_I5_S1,P1_PRJEB26509.json,5_PRJEB26509_IGL
P1_I60_S1,P1_PRJEB26509.json,60_PRJEB26509_IGL
P1_I61_S1,P1_PRJEB26509.json,61_PRJEB26509_IGL
P1_I62_S1,P1_PRJEB26509.json,62_PRJEB26509_IGL
P1_I63_S1,P1_PRJEB26509.json,63_PRJEB26509_IGL
P1_I64_S1,P1_PRJEB26509.json,64_PRJEB26509_IGL
P1_I65_S1,P1_PRJEB26509.json,65_PRJEB26509_IGL
P1_I66_S1,P1_PRJEB26509.json,66_PRJEB26509_IGL
P1_I67_S1,P1_PRJEB26509.json,67_PRJEB26509_IGL
P1_I68_S1,P1_PRJEB26509.json,68_PRJEB26509_IGL
P1_I69_S1,P1_PRJEB26509.json,69_PRJEB26509_IGL
P1_I6_S1,P1_PRJEB26509.json,6_PRJEB26509_IGL
P1_I70_S1,P1_PRJEB26509.json,70_PRJEB26509_IGL
P1_I71_S1,P1_PRJEB26509.json,71_PRJEB26509_IGL
P1_I72_S1,P1_PRJEB26509.json,72_PRJEB26509_IGL
P1_I73_S1,P1_PRJEB26509.json,73_PRJEB26509_IGL
P1_I74_S1,P1_PRJEB26509.json,74_PRJEB26509_IGL
P1_I75_S1,P1_PRJEB26509.json,75_PRJEB26509_IGL
P1_I76_S1,P1_PRJEB26509.json,76_PRJEB26509_IGL
P1_I77_S1,P1_PRJEB26509.json,77_PRJEB26509_IGL
P1_I78_S1,P1_PRJEB26509.json,78_PRJEB26509_IGL
P1_I79_S1,P1_PRJEB26509.json,79_PRJEB26509_IGL
P1_I7_S1,P1_PRJEB26509.json,7_PRJEB26509_IGL
P1_I80_S1,P1_PRJEB26509.json,80_PRJEB26509_IGL
P1_I81_S1,P1_PRJEB26509.json,81_PRJEB26509_IGL
P1_I82_S1,P1_PRJEB26509.json,82_PRJEB26509_IGL
P1_I83_S1,P1_PRJEB26509.json,83_PRJEB26509_IGL
P1_I84_S1,P1_PRJEB26509.json,84_PRJEB26509_IGL
P1_I85_S1,P1_PRJEB26509.json,85_PRJEB26509_IGL
P1_I86_S1,P1_PRJEB26509.json,86_PRJEB26509_IGL
P1_I87_S1,P1_PRJEB26509.json,87_PRJEB26509_IGL
P1_I88_S1,P1_PRJEB26509.json,88_PRJEB26509_IGL
P1_I89_S1,P1_PRJEB26509.json,89_PRJEB26509_IGL
P1_I8_S1,P1_PRJEB26509.json,8_PRJEB26509_IGL
P1_I90_S1,P1_PRJEB26509.json,90_PRJEB26509_IGL
P1_I91_S1,P1_PRJEB26509.json,91_PRJEB26509_IGL
P1_I92_S1,P1_PRJEB26509.json,92_PRJEB26509_IGL
P1_I93_S1,P1_PRJEB26509.json,93_PRJEB26509_IGL
P1_I94_S1,P1_PRJEB26509.json,94_PRJEB26509_IGL
P1_I95_S1,P1_PRJEB26509.json,95_PRJEB26509_IGL
P1_I96_S1,P1_PRJEB26509.json,96_PRJEB26509_IGL
P1_I97_S1,P1_PRJEB26509.json,97_PRJEB26509_IGL
P1_I99_S1,P1_PRJEB26509.json,99_PRJEB26509_IGL
P1_I9_S1,P1_PRJEB26509.json,9_PRJEB26509_IGL
