vdjbase_name,airr_file,airr_repertoire_id
P1_I61_S1,P1_PRJEB26509.json,61_PRJEB26509_IGK
P1_I62_S1,P1_PRJEB26509.json,62_PRJEB26509_IGK
P1_I63_S1,P1_PRJEB26509.json,63_PRJEB26509_IGK
P1_I64_S1,P1_PRJEB26509.json,64_PRJEB26509_IGK
P1_I65_S1,P1_PRJEB26509.json,65_PRJEB26509_IGK
P1_I66_S1,P1_PRJEB26509.json,66_PRJEB26509_IGK
P1_I67_S1,P1_PRJEB26509.json,67_PRJEB26509_IGK
P1_I68_S1,P1_PRJEB26509.json,68_PRJEB26509_IGK
P1_I69_S1,P1_PRJEB26509.json,69_PRJEB26509_IGK
P1_I6_S1,P1_PRJEB26509.json,6_PRJEB26509_IGK
P1_I70_S1,P1_PRJEB26509.json,70_PRJEB26509_IGK
P1_I71_S1,P1_PRJEB26509.json,71_PRJEB26509_IGK
P1_I72_S1,P1_PRJEB26509.json,72_PRJEB26509_IGK
P1_I73_S1,P1_PRJEB26509.json,73_PRJEB26509_IGK
P1_I74_S1,P1_PRJEB26509.json,74_PRJEB26509_IGK
P1_I75_S1,P1_PRJEB26509.json,75_PRJEB26509_IGK
P1_I76_S1,P1_PRJEB26509.json,76_PRJEB26509_IGK
P1_I77_S1,P1_PRJEB26509.json,77_PRJEB26509_IGK
P1_I78_S1,P1_PRJEB26509.json,78_PRJEB26509_IGK
P1_I79_S1,P1_PRJEB26509.json,79_PRJEB26509_IGK
P1_I7_S1,P1_PRJEB26509.json,7_PRJEB26509_IGK
P1_I80_S1,P1_PRJEB26509.json,80_PRJEB26509_IGK
P1_I81_S1,P1_PRJEB26509.json,81_PRJEB26509_IGK
P1_I82_S1,P1_PRJEB26509.json,82_PRJEB26509_IGK
P1_I83_S1,P1_PRJEB26509.json,83_PRJEB26509_IGK
P1_I84_S1,P1_PRJEB26509.json,84_PRJEB26509_IGK
P1_I85_S1,P1_PRJEB26509.json,85_PRJEB26509_IGK
P1_I86_S1,P1_PRJEB26509.json,86_PRJEB26509_IGK
P1_I87_S1,P1_PRJEB26509.json,87_PRJEB26509_IGK
P1_I88_S1,P1_PRJEB26509.json,88_PRJEB26509_IGK
P1_I89_S1,P1_PRJEB26509.json,89_PRJEB26509_IGK
P1_I8_S1,P1_PRJEB26509.json,8_PRJEB26509_IGK
P1_I90_S1,P1_PRJEB26509.json,90_PRJEB26509_IGK
P1_I91_S1,P1_PRJEB26509.json,91_PRJEB26509_IGK
P1_I92_S1,P1_PRJEB26509.json,92_PRJEB26509_IGK
P1_I93_S1,P1_PRJEB26509.json,93_PRJEB26509_IGK
P1_I94_S1,P1_PRJEB26509.json,94_PRJEB26509_IGK
P1_I95_S1,P1_PRJEB26509.json,95_PRJEB26509_IGK
P1_I96_S1,P1_PRJEB26509.json,96_PRJEB26509_IGK
P1_I97_S1,P1_PRJEB26509.json,97_PRJEB26509_IGK
P1_I99_S1,P1_PRJEB26509.json,99_PRJEB26509_IGK
P1_I9_S1,P1_PRJEB26509.json,9_PRJEB26509_IGK
P35_I10_S1,P35_unpublished_PRJEB58016.json,I10_unpublished_PRJEB58016_IGK
P35_I11_S1,P35_unpublished_PRJEB58016.json,I11_unpublished_PRJEB58016_IGK
P35_I12_S1,P35_unpublished_PRJEB58016.json,I12_unpublished_PRJEB58016_IGK
P35_I13_S1,P35_unpublished_PRJEB58016.json,I13_unpublished_PRJEB58016_IGK
P35_I14_S1,P35_unpublished_PRJEB58016.json,I14_unpublished_PRJEB58016_IGK
P35_I15_S1,P35_unpublished_PRJEB58016.json,I15_unpublished_PRJEB58016_IGK
P35_I16_S1,P35_unpublished_PRJEB58016.json,I16_unpublished_PRJEB58016_IGK
P35_I17_S1,P35_unpublished_PRJEB58016.json,I17_unpublished_PRJEB58016_IGK
P35_I18_S1,P35_unpublished_PRJEB58016.json,I18_unpublished_PRJEB58016_IGK
P35_I19_S1,P35_unpublished_PRJEB58016.json,I19_unpublished_PRJEB58016_IGK
P35_I1_S1,P35_unpublished_PRJEB58016.json,I1_unpublished_PRJEB58016_IGK
P35_I20_S1,P35_unpublished_PRJEB58016.json,I20_unpublished_PRJEB58016_IGK
P35_I21_S1,P35_unpublished_PRJEB58016.json,I21_unpublished_PRJEB58016_IGK
P35_I22_S1,P35_unpublished_PRJEB58016.json,I22_unpublished_PRJEB58016_IGK
P35_I23_S1,P35_unpublished_PRJEB58016.json,I23_unpublished_PRJEB58016_IGK
P35_I24_S1,P35_unpublished_PRJEB58016.json,I24_unpublished_PRJEB58016_IGK
P35_I25_S1,P35_unpublished_PRJEB58016.json,I25_unpublished_PRJEB58016_IGK
P35_I26_S1,P35_unpublished_PRJEB58016.json,I26_unpublished_PRJEB58016_IGK
P35_I28_S1,P35_unpublished_PRJEB58016.json,I28_unpublished_PRJEB58016_IGK
P35_I29_S1,P35_unpublished_PRJEB58016.json,I29_unpublished_PRJEB58016_IGK
P35_I2_S1,P35_unpublished_PRJEB58016.json,I2_unpublished_PRJEB58016_IGK
P35_I30_S1,P35_unpublished_PRJEB58016.json,I30_unpublished_PRJEB58016_IGK
P35_I31_S1,P35_unpublished_PRJEB58016.json,I31_unpublished_PRJEB58016_IGK
P35_I32_S1,P35_unpublished_PRJEB58016.json,I32_unpublished_PRJEB58016_IGK
P35_I33_S1,P35_unpublished_PRJEB58016.json,I33_unpublished_PRJEB58016_IGK
P35_I34_S1,P35_unpublished_PRJEB58016.json,I34_unpublished_PRJEB58016_IGK
P35_I35_S1,P35_unpublished_PRJEB58016.json,I35_unpublished_PRJEB58016_IGK
P35_I36_S1,P35_unpublished_PRJEB58016.json,I36_unpublished_PRJEB58016_IGK
P35_I37_S1,P35_unpublished_PRJEB58016.json,I37_unpublished_PRJEB58016_IGK
P35_I38_S1,P35_unpublished_PRJEB58016.json,I38_unpublished_PRJEB58016_IGK
P35_I39_S1,P35_unpublished_PRJEB58016.json,I39_unpublished_PRJEB58016_IGK
P35_I3_S1,P35_unpublished_PRJEB58016.json,I3_unpublished_PRJEB58016_IGK
P35_I40_S1,P35_unpublished_PRJEB58016.json,I40_unpublished_PRJEB58016_IGK
P35_I41_S1,P35_unpublished_PRJEB58016.json,I41_unpublished_PRJEB58016_IGK
P35_I42_S1,P35_unpublished_PRJEB58016.json,I42_unpublished_PRJEB58016_IGK
P35_I43_S1,P35_unpublished_PRJEB58016.json,I43_unpublished_PRJEB58016_IGK
P35_I4_S1,P35_unpublished_PRJEB58016.json,I4_unpublished_PRJEB58016_IGK
P35_I5_S1,P35_unpublished_PRJEB58016.json,I5_unpublished_PRJEB58016_IGK
P35_I6_S1,P35_unpublished_PRJEB58016.json,I6_unpublished_PRJEB58016_IGK
P35_I7_S1,P35_unpublished_PRJEB58016.json,I7_unpublished_PRJEB58016_IGK
P35_I8_S1,P35_unpublished_PRJEB58016.json,I8_unpublished_PRJEB58016_IGK
P35_I9_S1,P35_unpublished_PRJEB58016.json,I9_unpublished_PRJEB58016_IGK
P17_I1_S1,P17_PRJCA002413.json,PRJCA002413-ERS1-IGK
P17_I2_S1,P17_PRJCA002413.json,PRJCA002413-ERS2-IGK
P17_I3_S1,P17_PRJCA002413.json,PRJCA002413-ERS3-IGK
P17_I4_S1,P17_PRJCA002413.json,PRJCA002413-ERS4-IGK
P17_I5_S1,P17_PRJCA002413.json,PRJCA002413-ERS5-IGK
P17_I6_S1,P17_PRJCA002413.json,PRJCA002413-Healthy_Control_1-IGK
P17_I7_S1,P17_PRJCA002413.json,PRJCA002413-Healthy_Control_2-IGK
P17_I8_S1,P17_PRJCA002413.json,PRJCA002413-Healthy_Control_3-IGK
P17_I9_S1,P17_PRJCA002413.json,PRJCA002413-Healthy_Control_4-IGK
P17_I10_S1,P17_PRJCA002413.json,PRJCA002413-Healthy_Control_5-IGK
P17_I11_S1,P17_PRJCA002413.json,PRJCA002413-LRS1-IGK
P17_I12_S1,P17_PRJCA002413.json,PRJCA002413-LRS2-IGK
P17_I13_S1,P17_PRJCA002413.json,PRJCA002413-LRS3-IGK
P17_I14_S1,P17_PRJCA002413.json,PRJCA002413-LRS4-IGK
P17_I15_S1,P17_PRJCA002413.json,PRJCA002413-LRS5-IGK
