vdjbase_name,airr_file,airr_repertoire_id
P19_I34_S1,P19_PRJEB33490.json,healthy34_PRJEB33490_TRB
P19_I35_S1,P19_PRJEB33490.json,healthy35_PRJEB33490_TRB
P19_I36_S1,P19_PRJEB33490.json,healthy36_PRJEB33490_TRB
P19_I37_S1,P19_PRJEB33490.json,healthy37_PRJEB33490_TRB
P19_I38_S1,P19_PRJEB33490.json,healthy38_PRJEB33490_TRB
P19_I39_S1,P19_PRJEB33490.json,healthy39_PRJEB33490_TRB
P19_I40_S1,P19_PRJEB33490.json,healthy40_PRJEB33490_TRB
P19_I41_S1,P19_PRJEB33490.json,healthy41_PRJEB33490_TRB
P19_I42_S1,P19_PRJEB33490.json,healthy42_PRJEB33490_TRB
P19_I43_S1,P19_PRJEB33490.json,healthy43_PRJEB33490_TRB
P19_I44_S1,P19_PRJEB33490.json,healthy44_PRJEB33490_TRB
P19_I45_S1,P19_PRJEB33490.json,healthy45_PRJEB33490_TRB
P19_I46_S1,P19_PRJEB33490.json,healthy46_PRJEB33490_TRB
P19_I47_S1,P19_PRJEB33490.json,healthy47_PRJEB33490_TRB
P19_I48_S1,P19_PRJEB33490.json,healthy48_PRJEB33490_TRB
P19_I49_S1,P19_PRJEB33490.json,healthy49_PRJEB33490_TRB
P19_I50_S1,P19_PRJEB33490.json,healthy50_PRJEB33490_TRB
P19_I51_S1,P19_PRJEB33490.json,healthy51_PRJEB33490_TRB
P19_I52_S1,P19_PRJEB33490.json,healthy52_PRJEB33490_TRB
P19_I53_S1,P19_PRJEB33490.json,healthy53_PRJEB33490_TRB
P19_I54_S1,P19_PRJEB33490.json,healthy54_PRJEB33490_TRB
P19_I55_S1,P19_PRJEB33490.json,healthy55_PRJEB33490_TRB
P19_I56_S1,P19_PRJEB33490.json,healthy56_PRJEB33490_TRB
P19_I57_S1,P19_PRJEB33490.json,healthy57_PRJEB33490_TRB
P19_I58_S1,P19_PRJEB33490.json,healthy58_PRJEB33490_TRB
P19_I59_S1,P19_PRJEB33490.json,healthy59_PRJEB33490_TRB
P19_I60_S1,P19_PRJEB33490.json,healthy60_PRJEB33490_TRB
P19_I61_S1,P19_PRJEB33490.json,healthy61_PRJEB33490_TRB
P19_I62_S1,P19_PRJEB33490.json,healthy62_PRJEB33490_TRB
P19_I63_S1,P19_PRJEB33490.json,healthy63_PRJEB33490_TRB
P19_I64_S1,P19_PRJEB33490.json,healthy64_PRJEB33490_TRB
P19_I65_S1,P19_PRJEB33490.json,healthy65_PRJEB33490_TRB
P19_I66_S1,P19_PRJEB33490.json,healthy66_PRJEB33490_TRB
P19_I67_S1,P19_PRJEB33490.json,healthy67_PRJEB33490_TRB
P19_I68_S1,P19_PRJEB33490.json,healthy68_PRJEB33490_TRB
P19_I69_S1,P19_PRJEB33490.json,healthy69_PRJEB33490_TRB
P19_I70_S1,P19_PRJEB33490.json,healthy70_PRJEB33490_TRB
P19_I71_S1,P19_PRJEB33490.json,healthy71_PRJEB33490_TRB
P19_I72_S1,P19_PRJEB33490.json,healthy72_PRJEB33490_TRB
P19_I73_S1,P19_PRJEB33490.json,healthy73_PRJEB33490_TRB
P19_I74_S1,P19_PRJEB33490.json,healthy74_PRJEB33490_TRB
P19_I75_S1,P19_PRJEB33490.json,healthy75_PRJEB33490_TRB
P19_I76_S1,P19_PRJEB33490.json,healthy76_PRJEB33490_TRB
P19_I77_S1,P19_PRJEB33490.json,healthy77_PRJEB33490_TRB
P19_I78_S1,P19_PRJEB33490.json,healthy78_PRJEB33490_TRB
P19_I79_S1,P19_PRJEB33490.json,healthy79_PRJEB33490_TRB
P19_I80_S1,P19_PRJEB33490.json,healthy80_PRJEB33490_TRB
P19_I81_S1,P19_PRJEB33490.json,healthy81_PRJEB33490_TRB
P19_I82_S1,P19_PRJEB33490.json,healthy82_PRJEB33490_TRB
P19_I83_S1,P19_PRJEB33490.json,healthy83_PRJEB33490_TRB
P19_I84_S1,P19_PRJEB33490.json,healthy84_PRJEB33490_TRB
P19_I85_S1,P19_PRJEB33490.json,healthy85_PRJEB33490_TRB
P19_I86_S1,P19_PRJEB33490.json,healthy86_PRJEB33490_TRB
P19_I87_S1,P19_PRJEB33490.json,healthy87_PRJEB33490_TRB
P19_I88_S1,P19_PRJEB33490.json,healthy88_PRJEB33490_TRB
P19_I89_S1,P19_PRJEB33490.json,healthy89_PRJEB33490_TRB
P19_I90_S1,P19_PRJEB33490.json,healthy90_PRJEB33490_TRB
P19_I91_S1,P19_PRJEB33490.json,healthy91_PRJEB33490_TRB
P19_I92_S1,P19_PRJEB33490.json,healthy92_PRJEB33490_TRB
P19_I93_S1,P19_PRJEB33490.json,healthy93_PRJEB33490_TRB
P19_I94_S1,P19_PRJEB33490.json,healthy94_PRJEB33490_TRB
P19_I95_S1,P19_PRJEB33490.json,healthy95_PRJEB33490_TRB
P19_I96_S1,P19_PRJEB33490.json,healthy96_PRJEB33490_TRB
P19_I97_S1,P19_PRJEB33490.json,healthy97_PRJEB33490_TRB
P19_I98_S1,P19_PRJEB33490.json,healthy98_PRJEB33490_TRB
P19_I99_S1,P19_PRJEB33490.json,healthy99_PRJEB33490_TRB
P19_I100_S1,P19_PRJEB33490.json,hematological_cancer1_PRJEB33490_TRB
P19_I101_S1,P19_PRJEB33490.json,hematological_cancer2_PRJEB33490_TRB
P19_I102_S1,P19_PRJEB33490.json,hematological_cancer3_PRJEB33490_TRB
P19_I103_S1,P19_PRJEB33490.json,hematological_cancer4_PRJEB33490_TRB
P19_I104_S1,P19_PRJEB33490.json,hematological_cancer5_PRJEB33490_TRB
P19_I105_S1,P19_PRJEB33490.json,hematological_cancer6_PRJEB33490_TRB
P19_I106_S1,P19_PRJEB33490.json,hematological_cancer7_PRJEB33490_TRB
P19_I107_S1,P19_PRJEB33490.json,hematological_cancer8_PRJEB33490_TRB
P19_I108_S1,P19_PRJEB33490.json,hematological_cancer9_PRJEB33490_TRB
P19_I109_S1,P19_PRJEB33490.json,hematological_cancer10_PRJEB33490_TRB
P19_I110_S1,P19_PRJEB33490.json,hematological_cancer11_PRJEB33490_TRB
P19_I111_S1,P19_PRJEB33490.json,hematological_cancer12_PRJEB33490_TRB
P19_I112_S1,P19_PRJEB33490.json,hematological_cancer13_PRJEB33490_TRB
P19_I113_S1,P19_PRJEB33490.json,hematological_cancer14_PRJEB33490_TRB
P19_I114_S1,P19_PRJEB33490.json,hematological_cancer15_PRJEB33490_TRB
P19_I115_S1,P19_PRJEB33490.json,hematological_cancer16_PRJEB33490_TRB
P19_I116_S1,P19_PRJEB33490.json,hematological_cancer17_PRJEB33490_TRB
P19_I117_S1,P19_PRJEB33490.json,hematological_cancer18_PRJEB33490_TRB
P19_I118_S1,P19_PRJEB33490.json,hematological_cancer19_PRJEB33490_TRB
P19_I119_S1,P19_PRJEB33490.json,hematological_cancer20_PRJEB33490_TRB
P19_I120_S1,P19_PRJEB33490.json,hematological_cancer21_PRJEB33490_TRB
P19_I121_S1,P19_PRJEB33490.json,hematological_cancer22_PRJEB33490_TRB
P19_I122_S1,P19_PRJEB33490.json,hematological_cancer23_PRJEB33490_TRB
P19_I123_S1,P19_PRJEB33490.json,hematological_cancer24_PRJEB33490_TRB
P19_I124_S1,P19_PRJEB33490.json,hematological_cancer25_PRJEB33490_TRB
P19_I125_S1,P19_PRJEB33490.json,hematological_cancer26_PRJEB33490_TRB
P19_I126_S1,P19_PRJEB33490.json,hematological_cancer27_PRJEB33490_TRB
P19_I127_S1,P19_PRJEB33490.json,hematological_cancer28_PRJEB33490_TRB
P19_I128_S1,P19_PRJEB33490.json,hematological_cancer29_PRJEB33490_TRB
P19_I129_S1,P19_PRJEB33490.json,hematological_cancer30_PRJEB33490_TRB
P19_I130_S1,P19_PRJEB33490.json,hematological_cancer31_PRJEB33490_TRB
P19_I131_S1,P19_PRJEB33490.json,hematological_cancer32_PRJEB33490_TRB
P19_I132_S1,P19_PRJEB33490.json,hematological_cancer33_PRJEB33490_TRB
P19_I133_S1,P19_PRJEB33490.json,hematological_cancer34_PRJEB33490_TRB
P19_I134_S1,P19_PRJEB33490.json,hematological_cancer35_PRJEB33490_TRB
P19_I135_S1,P19_PRJEB33490.json,hematological_cancer36_PRJEB33490_TRB
P19_I136_S1,P19_PRJEB33490.json,hematological_cancer37_PRJEB33490_TRB
P19_I137_S1,P19_PRJEB33490.json,hematological_cancer38_PRJEB33490_TRB
P19_I138_S1,P19_PRJEB33490.json,hematological_cancer39_PRJEB33490_TRB
P19_I139_S1,P19_PRJEB33490.json,hematological_cancer40_PRJEB33490_TRB
P19_I140_S1,P19_PRJEB33490.json,hematological_cancer41_PRJEB33490_TRB
P19_I141_S1,P19_PRJEB33490.json,hematological_cancer42_PRJEB33490_TRB
P19_I142_S1,P19_PRJEB33490.json,hematological_cancer43_PRJEB33490_TRB
P19_I143_S1,P19_PRJEB33490.json,hematological_cancer44_PRJEB33490_TRB
P19_I144_S1,P19_PRJEB33490.json,hematological_cancer45_PRJEB33490_TRB
P19_I145_S1,P19_PRJEB33490.json,hematological_cancer46_PRJEB33490_TRB
P19_I146_S1,P19_PRJEB33490.json,hematological_cancer47_PRJEB33490_TRB
P19_I147_S1,P19_PRJEB33490.json,hematological_cancer48_PRJEB33490_TRB
P19_I148_S1,P19_PRJEB33490.json,hematological_cancer49_PRJEB33490_TRB
P19_I149_S1,P19_PRJEB33490.json,hematological_cancer50_PRJEB33490_TRB
P19_I150_S1,P19_PRJEB33490.json,hematological_cancer51_PRJEB33490_TRB
P19_I151_S1,P19_PRJEB33490.json,hematological_cancer52_PRJEB33490_TRB
P19_I152_S1,P19_PRJEB33490.json,hematological_cancer53_PRJEB33490_TRB
P19_I153_S1,P19_PRJEB33490.json,hematological_cancer54_PRJEB33490_TRB
P19_I154_S1,P19_PRJEB33490.json,hematological_cancer55_PRJEB33490_TRB
P19_I155_S1,P19_PRJEB33490.json,hematological_cancer56_PRJEB33490_TRB
P19_I156_S1,P19_PRJEB33490.json,hematological_cancer57_PRJEB33490_TRB
P19_I157_S1,P19_PRJEB33490.json,hematological_cancer58_PRJEB33490_TRB
P19_I158_S1,P19_PRJEB33490.json,hematological_cancer59_PRJEB33490_TRB
P19_I159_S1,P19_PRJEB33490.json,hematological_cancer60_PRJEB33490_TRB
P19_I160_S1,P19_PRJEB33490.json,hematological_cancer61_PRJEB33490_TRB
P19_I161_S1,P19_PRJEB33490.json,hematological_cancer62_PRJEB33490_TRB
P19_I162_S1,P19_PRJEB33490.json,hematological_cancer63_PRJEB33490_TRB
P19_I163_S1,P19_PRJEB33490.json,hematological_cancer64_PRJEB33490_TRB
P19_I164_S1,P19_PRJEB33490.json,hematological_cancer65_PRJEB33490_TRB
P19_I165_S1,P19_PRJEB33490.json,hematological_cancer66_PRJEB33490_TRB
P19_I166_S1,P19_PRJEB33490.json,hematological_cancer67_PRJEB33490_TRB
P19_I167_S1,P19_PRJEB33490.json,hematological_cancer68_PRJEB33490_TRB
P19_I168_S1,P19_PRJEB33490.json,hematological_cancer69_PRJEB33490_TRB
P19_I169_S1,P19_PRJEB33490.json,hematological_cancer70_PRJEB33490_TRB
P19_I170_S1,P19_PRJEB33490.json,hematological_cancer71_PRJEB33490_TRB
P19_I171_S1,P19_PRJEB33490.json,hematological_cancer72_PRJEB33490_TRB
P19_I172_S1,P19_PRJEB33490.json,hematological_cancer73_PRJEB33490_TRB
P19_I173_S1,P19_PRJEB33490.json,hematological_cancer74_PRJEB33490_TRB
P19_I174_S1,P19_PRJEB33490.json,hematological_cancer75_PRJEB33490_TRB
P19_I175_S1,P19_PRJEB33490.json,hematological_cancer76_PRJEB33490_TRB
P19_I176_S1,P19_PRJEB33490.json,hematological_cancer77_PRJEB33490_TRB
P19_I177_S1,P19_PRJEB33490.json,hematological_cancer78_PRJEB33490_TRB
P19_I178_S1,P19_PRJEB33490.json,hematological_cancer79_PRJEB33490_TRB
P19_I179_S1,P19_PRJEB33490.json,hematological_cancer80_PRJEB33490_TRB
P19_I180_S1,P19_PRJEB33490.json,hematological_cancer81_PRJEB33490_TRB
P19_I181_S1,P19_PRJEB33490.json,hematological_cancer82_PRJEB33490_TRB
P19_I182_S1,P19_PRJEB33490.json,hematological_cancer83_PRJEB33490_TRB
P19_I183_S1,P19_PRJEB33490.json,hematological_cancer84_PRJEB33490_TRB
P19_I184_S1,P19_PRJEB33490.json,hematological_cancer85_PRJEB33490_TRB
P19_I185_S1,P19_PRJEB33490.json,hematological_cancer86_PRJEB33490_TRB
P19_I186_S1,P19_PRJEB33490.json,hematological_cancer87_PRJEB33490_TRB
P19_I187_S1,P19_PRJEB33490.json,hematological_cancer88_PRJEB33490_TRB
P19_I188_S1,P19_PRJEB33490.json,hematological_cancer89_PRJEB33490_TRB
P19_I189_S1,P19_PRJEB33490.json,hematological_cancer90_PRJEB33490_TRB
P19_I190_S1,P19_PRJEB33490.json,hematological_cancer91_PRJEB33490_TRB
P19_I191_S1,P19_PRJEB33490.json,hematological_cancer92_PRJEB33490_TRB
P19_I192_S1,P19_PRJEB33490.json,hematological_cancer93_PRJEB33490_TRB
P19_I193_S1,P19_PRJEB33490.json,hematological_cancer94_PRJEB33490_TRB
P19_I194_S1,P19_PRJEB33490.json,hematological_cancer95_PRJEB33490_TRB
P19_I195_S1,P19_PRJEB33490.json,hematological_cancer96_PRJEB33490_TRB
P19_I196_S1,P19_PRJEB33490.json,hematological_cancer97_PRJEB33490_TRB
P19_I197_S1,P19_PRJEB33490.json,hematological_cancer98_PRJEB33490_TRB
P19_I198_S1,P19_PRJEB33490.json,hematological_cancer99_PRJEB33490_TRB
P19_I199_S1,P19_PRJEB33490.json,hematological_cancer100_PRJEB33490_TRB
P19_I200_S1,P19_PRJEB33490.json,hematological_cancer101_PRJEB33490_TRB
P19_I201_S1,P19_PRJEB33490.json,hematological_cancer102_PRJEB33490_TRB
P19_I202_S1,P19_PRJEB33490.json,hematological_cancer103_PRJEB33490_TRB
P19_I203_S1,P19_PRJEB33490.json,hematological_cancer104_PRJEB33490_TRB
P19_I204_S1,P19_PRJEB33490.json,hematological_cancer105_PRJEB33490_TRB
P19_I205_S1,P19_PRJEB33490.json,hematological_cancer106_PRJEB33490_TRB
P19_I206_S1,P19_PRJEB33490.json,hematological_cancer107_PRJEB33490_TRB
P19_I207_S1,P19_PRJEB33490.json,hematological_cancer108_PRJEB33490_TRB
P19_I208_S1,P19_PRJEB33490.json,solid_cancer1_PRJEB33490_TRB
P19_I209_S1,P19_PRJEB33490.json,solid_cancer2_PRJEB33490_TRB
P19_I210_S1,P19_PRJEB33490.json,solid_cancer3_PRJEB33490_TRB
P19_I211_S1,P19_PRJEB33490.json,solid_cancer4_PRJEB33490_TRB
P19_I212_S1,P19_PRJEB33490.json,solid_cancer5_PRJEB33490_TRB
P19_I213_S1,P19_PRJEB33490.json,solid_cancer6_PRJEB33490_TRB
P19_I214_S1,P19_PRJEB33490.json,solid_cancer7_PRJEB33490_TRB
P19_I215_S1,P19_PRJEB33490.json,solid_cancer8_PRJEB33490_TRB
P19_I216_S1,P19_PRJEB33490.json,solid_cancer9_PRJEB33490_TRB
P19_I217_S1,P19_PRJEB33490.json,solid_cancer10_PRJEB33490_TRB
P19_I218_S1,P19_PRJEB33490.json,solid_cancer11_PRJEB33490_TRB
P19_I219_S1,P19_PRJEB33490.json,solid_cancer12_PRJEB33490_TRB
P19_I220_S1,P19_PRJEB33490.json,solid_cancer13_PRJEB33490_TRB
P19_I221_S1,P19_PRJEB33490.json,solid_cancer14_PRJEB33490_TRB
P19_I222_S1,P19_PRJEB33490.json,solid_cancer15_PRJEB33490_TRB
P19_I223_S1,P19_PRJEB33490.json,solid_cancer16_PRJEB33490_TRB
P19_I224_S1,P19_PRJEB33490.json,solid_cancer17_PRJEB33490_TRB
P19_I225_S1,P19_PRJEB33490.json,solid_cancer18_PRJEB33490_TRB
P19_I226_S1,P19_PRJEB33490.json,solid_cancer19_PRJEB33490_TRB
P19_I227_S1,P19_PRJEB33490.json,solid_cancer20_PRJEB33490_TRB
P19_I228_S1,P19_PRJEB33490.json,solid_cancer21_PRJEB33490_TRB
P19_I229_S1,P19_PRJEB33490.json,solid_cancer22_PRJEB33490_TRB
P19_I230_S1,P19_PRJEB33490.json,solid_cancer23_PRJEB33490_TRB
P19_I231_S1,P19_PRJEB33490.json,solid_cancer24_PRJEB33490_TRB
P19_I232_S1,P19_PRJEB33490.json,solid_cancer25_PRJEB33490_TRB
P19_I233_S1,P19_PRJEB33490.json,solid_cancer26_PRJEB33490_TRB
P19_I234_S1,P19_PRJEB33490.json,solid_cancer27_PRJEB33490_TRB
P19_I235_S1,P19_PRJEB33490.json,solid_cancer28_PRJEB33490_TRB
P19_I236_S1,P19_PRJEB33490.json,solid_cancer29_PRJEB33490_TRB
P19_I237_S1,P19_PRJEB33490.json,solid_cancer30_PRJEB33490_TRB
P19_I238_S1,P19_PRJEB33490.json,solid_cancer31_PRJEB33490_TRB
P19_I239_S1,P19_PRJEB33490.json,solid_cancer32_PRJEB33490_TRB
