vdjbase_name,airr_file,airr_repertoire_id
P19_I140_S1,P19_PRJEB33490.json,hematological_cancer41_PRJEB33490_TRB
P19_I141_S1,P19_PRJEB33490.json,hematological_cancer42_PRJEB33490_TRB
P19_I142_S1,P19_PRJEB33490.json,hematological_cancer43_PRJEB33490_TRB
P19_I143_S1,P19_PRJEB33490.json,hematological_cancer44_PRJEB33490_TRB
P19_I144_S1,P19_PRJEB33490.json,hematological_cancer45_PRJEB33490_TRB
P19_I145_S1,P19_PRJEB33490.json,hematological_cancer46_PRJEB33490_TRB
P19_I146_S1,P19_PRJEB33490.json,hematological_cancer47_PRJEB33490_TRB
P19_I147_S1,P19_PRJEB33490.json,hematological_cancer48_PRJEB33490_TRB
P19_I148_S1,P19_PRJEB33490.json,hematological_cancer49_PRJEB33490_TRB
P19_I149_S1,P19_PRJEB33490.json,hematological_cancer50_PRJEB33490_TRB
P19_I150_S1,P19_PRJEB33490.json,hematological_cancer51_PRJEB33490_TRB
P19_I151_S1,P19_PRJEB33490.json,hematological_cancer52_PRJEB33490_TRB
P19_I152_S1,P19_PRJEB33490.json,hematological_cancer53_PRJEB33490_TRB
P19_I153_S1,P19_PRJEB33490.json,hematological_cancer54_PRJEB33490_TRB
P19_I154_S1,P19_PRJEB33490.json,hematological_cancer55_PRJEB33490_TRB
P19_I155_S1,P19_PRJEB33490.json,hematological_cancer56_PRJEB33490_TRB
P19_I156_S1,P19_PRJEB33490.json,hematological_cancer57_PRJEB33490_TRB
P19_I157_S1,P19_PRJEB33490.json,hematological_cancer58_PRJEB33490_TRB
P19_I158_S1,P19_PRJEB33490.json,hematological_cancer59_PRJEB33490_TRB
P19_I159_S1,P19_PRJEB33490.json,hematological_cancer60_PRJEB33490_TRB
P19_I160_S1,P19_PRJEB33490.json,hematological_cancer61_PRJEB33490_TRB
P19_I161_S1,P19_PRJEB33490.json,hematological_cancer62_PRJEB33490_TRB
P19_I162_S1,P19_PRJEB33490.json,hematological_cancer63_PRJEB33490_TRB
P19_I163_S1,P19_PRJEB33490.json,hematological_cancer64_PRJEB33490_TRB
P19_I164_S1,P19_PRJEB33490.json,hematological_cancer65_PRJEB33490_TRB
P19_I165_S1,P19_PRJEB33490.json,hematological_cancer66_PRJEB33490_TRB
P19_I166_S1,P19_PRJEB33490.json,hematological_cancer67_PRJEB33490_TRB
P19_I167_S1,P19_PRJEB33490.json,hematological_cancer68_PRJEB33490_TRB
P19_I168_S1,P19_PRJEB33490.json,hematological_cancer69_PRJEB33490_TRB
P19_I169_S1,P19_PRJEB33490.json,hematological_cancer70_PRJEB33490_TRB
P19_I170_S1,P19_PRJEB33490.json,hematological_cancer71_PRJEB33490_TRB
P19_I171_S1,P19_PRJEB33490.json,hematological_cancer72_PRJEB33490_TRB
P19_I172_S1,P19_PRJEB33490.json,hematological_cancer73_PRJEB33490_TRB
P19_I173_S1,P19_PRJEB33490.json,hematological_cancer74_PRJEB33490_TRB
P19_I174_S1,P19_PRJEB33490.json,hematological_cancer75_PRJEB33490_TRB
P19_I175_S1,P19_PRJEB33490.json,hematological_cancer76_PRJEB33490_TRB
P19_I176_S1,P19_PRJEB33490.json,hematological_cancer77_PRJEB33490_TRB
P19_I177_S1,P19_PRJEB33490.json,hematological_cancer78_PRJEB33490_TRB
P19_I178_S1,P19_PRJEB33490.json,hematological_cancer79_PRJEB33490_TRB
P19_I179_S1,P19_PRJEB33490.json,hematological_cancer80_PRJEB33490_TRB
P19_I180_S1,P19_PRJEB33490.json,hematological_cancer81_PRJEB33490_TRB
P19_I181_S1,P19_PRJEB33490.json,hematological_cancer82_PRJEB33490_TRB
P19_I182_S1,P19_PRJEB33490.json,hematological_cancer83_PRJEB33490_TRB
P19_I183_S1,P19_PRJEB33490.json,hematological_cancer84_PRJEB33490_TRB
P19_I184_S1,P19_PRJEB33490.json,hematological_cancer85_PRJEB33490_TRB
P19_I185_S1,P19_PRJEB33490.json,hematological_cancer86_PRJEB33490_TRB
P19_I186_S1,P19_PRJEB33490.json,hematological_cancer87_PRJEB33490_TRB
P19_I187_S1,P19_PRJEB33490.json,hematological_cancer88_PRJEB33490_TRB
P19_I188_S1,P19_PRJEB33490.json,hematological_cancer89_PRJEB33490_TRB
P19_I189_S1,P19_PRJEB33490.json,hematological_cancer90_PRJEB33490_TRB
P19_I190_S1,P19_PRJEB33490.json,hematological_cancer91_PRJEB33490_TRB
P19_I191_S1,P19_PRJEB33490.json,hematological_cancer92_PRJEB33490_TRB
P19_I192_S1,P19_PRJEB33490.json,hematological_cancer93_PRJEB33490_TRB
P19_I193_S1,P19_PRJEB33490.json,hematological_cancer94_PRJEB33490_TRB
P19_I194_S1,P19_PRJEB33490.json,hematological_cancer95_PRJEB33490_TRB
P19_I195_S1,P19_PRJEB33490.json,hematological_cancer96_PRJEB33490_TRB
P19_I196_S1,P19_PRJEB33490.json,hematological_cancer97_PRJEB33490_TRB
P19_I197_S1,P19_PRJEB33490.json,hematological_cancer98_PRJEB33490_TRB
P19_I198_S1,P19_PRJEB33490.json,hematological_cancer99_PRJEB33490_TRB
P19_I199_S1,P19_PRJEB33490.json,hematological_cancer100_PRJEB33490_TRB
P19_I200_S1,P19_PRJEB33490.json,hematological_cancer101_PRJEB33490_TRB
P19_I201_S1,P19_PRJEB33490.json,hematological_cancer102_PRJEB33490_TRB
P19_I202_S1,P19_PRJEB33490.json,hematological_cancer103_PRJEB33490_TRB
P19_I203_S1,P19_PRJEB33490.json,hematological_cancer104_PRJEB33490_TRB
P19_I204_S1,P19_PRJEB33490.json,hematological_cancer105_PRJEB33490_TRB
P19_I205_S1,P19_PRJEB33490.json,hematological_cancer106_PRJEB33490_TRB
P19_I206_S1,P19_PRJEB33490.json,hematological_cancer107_PRJEB33490_TRB
P19_I207_S1,P19_PRJEB33490.json,hematological_cancer108_PRJEB33490_TRB
P19_I208_S1,P19_PRJEB33490.json,solid_cancer1_PRJEB33490_TRB
P19_I209_S1,P19_PRJEB33490.json,solid_cancer2_PRJEB33490_TRB
P19_I210_S1,P19_PRJEB33490.json,solid_cancer3_PRJEB33490_TRB
P19_I211_S1,P19_PRJEB33490.json,solid_cancer4_PRJEB33490_TRB
P19_I212_S1,P19_PRJEB33490.json,solid_cancer5_PRJEB33490_TRB
P19_I213_S1,P19_PRJEB33490.json,solid_cancer6_PRJEB33490_TRB
P19_I214_S1,P19_PRJEB33490.json,solid_cancer7_PRJEB33490_TRB
P19_I215_S1,P19_PRJEB33490.json,solid_cancer8_PRJEB33490_TRB
P19_I216_S1,P19_PRJEB33490.json,solid_cancer9_PRJEB33490_TRB
P19_I217_S1,P19_PRJEB33490.json,solid_cancer10_PRJEB33490_TRB
P19_I218_S1,P19_PRJEB33490.json,solid_cancer11_PRJEB33490_TRB
P19_I219_S1,P19_PRJEB33490.json,solid_cancer12_PRJEB33490_TRB
P19_I220_S1,P19_PRJEB33490.json,solid_cancer13_PRJEB33490_TRB
P19_I221_S1,P19_PRJEB33490.json,solid_cancer14_PRJEB33490_TRB
P19_I222_S1,P19_PRJEB33490.json,solid_cancer15_PRJEB33490_TRB
P19_I223_S1,P19_PRJEB33490.json,solid_cancer16_PRJEB33490_TRB
P19_I224_S1,P19_PRJEB33490.json,solid_cancer17_PRJEB33490_TRB
P19_I225_S1,P19_PRJEB33490.json,solid_cancer18_PRJEB33490_TRB
P19_I226_S1,P19_PRJEB33490.json,solid_cancer19_PRJEB33490_TRB
P19_I227_S1,P19_PRJEB33490.json,solid_cancer20_PRJEB33490_TRB
P19_I228_S1,P19_PRJEB33490.json,solid_cancer21_PRJEB33490_TRB
P19_I229_S1,P19_PRJEB33490.json,solid_cancer22_PRJEB33490_TRB
P19_I230_S1,P19_PRJEB33490.json,solid_cancer23_PRJEB33490_TRB
P19_I231_S1,P19_PRJEB33490.json,solid_cancer24_PRJEB33490_TRB
P19_I232_S1,P19_PRJEB33490.json,solid_cancer25_PRJEB33490_TRB
P19_I233_S1,P19_PRJEB33490.json,solid_cancer26_PRJEB33490_TRB
P19_I234_S1,P19_PRJEB33490.json,solid_cancer27_PRJEB33490_TRB
P19_I235_S1,P19_PRJEB33490.json,solid_cancer28_PRJEB33490_TRB
P19_I236_S1,P19_PRJEB33490.json,solid_cancer29_PRJEB33490_TRB
P19_I237_S1,P19_PRJEB33490.json,solid_cancer30_PRJEB33490_TRB
P19_I238_S1,P19_PRJEB33490.json,solid_cancer31_PRJEB33490_TRB
P19_I239_S1,P19_PRJEB33490.json,solid_cancer32_PRJEB33490_TRB
P19_I240_S1,P19_PRJEB33490.json,solid_cancer33_PRJEB33490_TRB
P19_I241_S1,P19_PRJEB33490.json,solid_cancer34_PRJEB33490_TRB
P19_I242_S1,P19_PRJEB33490.json,solid_cancer35_PRJEB33490_TRB
P19_I243_S1,P19_PRJEB33490.json,solid_cancer36_PRJEB33490_TRB
P19_I244_S1,P19_PRJEB33490.json,solid_cancer37_PRJEB33490_TRB
P19_I245_S1,P19_PRJEB33490.json,solid_cancer38_PRJEB33490_TRB
P19_I246_S1,P19_PRJEB33490.json,solid_cancer39_PRJEB33490_TRB
P19_I247_S1,P19_PRJEB33490.json,solid_cancer40_PRJEB33490_TRB
P19_I248_S1,P19_PRJEB33490.json,solid_cancer41_PRJEB33490_TRB
P19_I249_S1,P19_PRJEB33490.json,solid_cancer42_PRJEB33490_TRB
P19_I250_S1,P19_PRJEB33490.json,solid_cancer43_PRJEB33490_TRB
P19_I251_S1,P19_PRJEB33490.json,solid_cancer44_PRJEB33490_TRB
P19_I252_S1,P19_PRJEB33490.json,solid_cancer45_PRJEB33490_TRB
P19_I253_S1,P19_PRJEB33490.json,solid_cancer46_PRJEB33490_TRB
P19_I254_S1,P19_PRJEB33490.json,solid_cancer47_PRJEB33490_TRB
P19_I255_S1,P19_PRJEB33490.json,solid_cancer48_PRJEB33490_TRB
P19_I256_S1,P19_PRJEB33490.json,solid_cancer49_PRJEB33490_TRB
P19_I257_S1,P19_PRJEB33490.json,solid_cancer50_PRJEB33490_TRB
P19_I258_S1,P19_PRJEB33490.json,solid_cancer51_PRJEB33490_TRB
P19_I259_S1,P19_PRJEB33490.json,solid_cancer52_PRJEB33490_TRB
P19_I260_S1,P19_PRJEB33490.json,solid_cancer53_PRJEB33490_TRB
P19_I261_S1,P19_PRJEB33490.json,solid_cancer54_PRJEB33490_TRB
P19_I262_S1,P19_PRJEB33490.json,solid_cancer55_PRJEB33490_TRB
P19_I263_S1,P19_PRJEB33490.json,solid_cancer56_PRJEB33490_TRB
P19_I264_S1,P19_PRJEB33490.json,solid_cancer57_PRJEB33490_TRB
P19_I265_S1,P19_PRJEB33490.json,solid_cancer58_PRJEB33490_TRB
P19_I266_S1,P19_PRJEB33490.json,solid_cancer59_PRJEB33490_TRB
P19_I267_S1,P19_PRJEB33490.json,solid_cancer60_PRJEB33490_TRB
P19_I268_S1,P19_PRJEB33490.json,solid_cancer61_PRJEB33490_TRB
P19_I269_S1,P19_PRJEB33490.json,solid_cancer62_PRJEB33490_TRB
P19_I270_S1,P19_PRJEB33490.json,solid_cancer63_PRJEB33490_TRB
P19_I271_S1,P19_PRJEB33490.json,solid_cancer64_PRJEB33490_TRB
P19_I272_S1,P19_PRJEB33490.json,solid_cancer65_PRJEB33490_TRB
P19_I273_S1,P19_PRJEB33490.json,solid_cancer66_PRJEB33490_TRB
P19_I274_S1,P19_PRJEB33490.json,solid_cancer67_PRJEB33490_TRB
P19_I275_S1,P19_PRJEB33490.json,solid_cancer68_PRJEB33490_TRB
P19_I276_S1,P19_PRJEB33490.json,solid_cancer69_PRJEB33490_TRB
P19_I277_S1,P19_PRJEB33490.json,solid_cancer70_PRJEB33490_TRB
P19_I278_S1,P19_PRJEB33490.json,solid_cancer71_PRJEB33490_TRB
P19_I279_S1,P19_PRJEB33490.json,solid_cancer72_PRJEB33490_TRB
P19_I280_S1,P19_PRJEB33490.json,solid_cancer73_PRJEB33490_TRB
P19_I281_S1,P19_PRJEB33490.json,solid_cancer74_PRJEB33490_TRB
P19_I282_S1,P19_PRJEB33490.json,solid_cancer75_PRJEB33490_TRB
P19_I283_S1,P19_PRJEB33490.json,solid_cancer76_PRJEB33490_TRB
P19_I284_S1,P19_PRJEB33490.json,solid_cancer77_PRJEB33490_TRB
P19_I285_S1,P19_PRJEB33490.json,solid_cancer78_PRJEB33490_TRB
P19_I286_S1,P19_PRJEB33490.json,solid_cancer79_PRJEB33490_TRB
P19_I287_S1,P19_PRJEB33490.json,solid_cancer80_PRJEB33490_TRB
P19_I288_S1,P19_PRJEB33490.json,solid_cancer81_PRJEB33490_TRB
P19_I289_S1,P19_PRJEB33490.json,solid_cancer82_PRJEB33490_TRB
P19_I290_S1,P19_PRJEB33490.json,solid_cancer83_PRJEB33490_TRB
P19_I291_S1,P19_PRJEB33490.json,solid_cancer84_PRJEB33490_TRB
P19_I292_S1,P19_PRJEB33490.json,solid_cancer85_PRJEB33490_TRB
P19_I293_S1,P19_PRJEB33490.json,solid_cancer86_PRJEB33490_TRB
P19_I294_S1,P19_PRJEB33490.json,solid_cancer87_PRJEB33490_TRB
P19_I295_S1,P19_PRJEB33490.json,solid_cancer88_PRJEB33490_TRB
P19_I296_S1,P19_PRJEB33490.json,solid_cancer89_PRJEB33490_TRB
P19_I297_S1,P19_PRJEB33490.json,solid_cancer90_PRJEB33490_TRB
P19_I298_S1,P19_PRJEB33490.json,solid_cancer91_PRJEB33490_TRB
P19_I299_S1,P19_PRJEB33490.json,solid_cancer92_PRJEB33490_TRB
P19_I300_S1,P19_PRJEB33490.json,solid_cancer93_PRJEB33490_TRB
P19_I301_S1,P19_PRJEB33490.json,solid_cancer94_PRJEB33490_TRB
P19_I302_S1,P19_PRJEB33490.json,solid_cancer95_PRJEB33490_TRB
P19_I303_S1,P19_PRJEB33490.json,solid_cancer96_PRJEB33490_TRB
P19_I304_S1,P19_PRJEB33490.json,solid_cancer97_PRJEB33490_TRB
P19_I305_S1,P19_PRJEB33490.json,solid_cancer98_PRJEB33490_TRB
P19_I306_S1,P19_PRJEB33490.json,solid_cancer99_PRJEB33490_TRB
P19_I307_S1,P19_PRJEB33490.json,solid_cancer100_PRJEB33490_TRB
P19_I308_S1,P19_PRJEB33490.json,solid_cancer101_PRJEB33490_TRB
P19_I309_S1,P19_PRJEB33490.json,solid_cancer102_PRJEB33490_TRB
P19_I310_S1,P19_PRJEB33490.json,solid_cancer103_PRJEB33490_TRB
P19_I311_S1,P19_PRJEB33490.json,solid_cancer104_PRJEB33490_TRB
P19_I312_S1,P19_PRJEB33490.json,solid_cancer105_PRJEB33490_TRB
P19_I313_S1,P19_PRJEB33490.json,solid_cancer106_PRJEB33490_TRB
P19_I314_S1,P19_PRJEB33490.json,solid_cancer107_PRJEB33490_TRB
P19_I315_S1,P19_PRJEB33490.json,solid_cancer108_PRJEB33490_TRB
P19_I316_S1,P19_PRJEB33490.json,solid_cancer109_PRJEB33490_TRB
P19_I317_S1,P19_PRJEB33490.json,solid_cancer110_PRJEB33490_TRB
P19_I318_S1,P19_PRJEB33490.json,solid_cancer111_PRJEB33490_TRB
P19_I319_S1,P19_PRJEB33490.json,solid_cancer112_PRJEB33490_TRB
P19_I320_S1,P19_PRJEB33490.json,solid_cancer113_PRJEB33490_TRB
P19_I321_S1,P19_PRJEB33490.json,solid_cancer114_PRJEB33490_TRB
P19_I322_S1,P19_PRJEB33490.json,solid_cancer115_PRJEB33490_TRB
P19_I323_S1,P19_PRJEB33490.json,solid_cancer116_PRJEB33490_TRB
P19_I324_S1,P19_PRJEB33490.json,solid_cancer117_PRJEB33490_TRB
P19_I325_S1,P19_PRJEB33490.json,solid_cancer118_PRJEB33490_TRB
P19_I326_S1,P19_PRJEB33490.json,solid_cancer119_PRJEB33490_TRB
P19_I327_S1,P19_PRJEB33490.json,solid_cancer120_PRJEB33490_TRB
P19_I328_S1,P19_PRJEB33490.json,solid_cancer121_PRJEB33490_TRB
P19_I329_S1,P19_PRJEB33490.json,solid_cancer122_PRJEB33490_TRB
P19_I330_S1,P19_PRJEB33490.json,solid_cancer123_PRJEB33490_TRB
P19_I331_S1,P19_PRJEB33490.json,solid_cancer124_PRJEB33490_TRB
P19_I332_S1,P19_PRJEB33490.json,solid_cancer125_PRJEB33490_TRB
P19_I333_S1,P19_PRJEB33490.json,solid_cancer126_PRJEB33490_TRB
P19_I334_S1,P19_PRJEB33490.json,solid_cancer127_PRJEB33490_TRB
P19_I335_S1,P19_PRJEB33490.json,solid_cancer128_PRJEB33490_TRB
P19_I336_S1,P19_PRJEB33490.json,solid_cancer129_PRJEB33490_TRB
